channel_transfer,person_id,onboard_datetime
Direct - Paid Search (brand) - Organic Search,565b506a69702d06fc020000,2015-12-01 22:43:31.795
Direct - Paid Search (brand) - Organic Search,54c6b28b69702d5f4a030000,2015-01-31 15:41:25.108
Direct - Paid Search (brand) - Organic Search,53165211a042bfc365000048,2014-03-05 17:47:43.732
Facebook Ads,54b5c25b69702d673a080000,2015-01-21 14:37:22.076
Direct - Paid Search (brand) - Organic Search,54caa8a469702d68a5150000,2015-02-08 18:15:19.039
Referral,54cbbcbe69702d70ae0b0000,2015-02-18 22:29:32.614
Email - PillPack,558371c469702d328d030000,2015-10-06 20:37:07.701
Direct - Paid Search (brand) - Organic Search,54c3fef169702d7a42000000,2015-01-28 21:25:45.503
Direct - Paid Search (brand) - Organic Search,55c3900569702d31ba080000,2015-08-11 12:12:06.756
Direct - Paid Search (brand) - Organic Search,556fb79a69702d2592010000,2015-06-08 13:52:14.877
Direct - Paid Search (brand) - Organic Search,54e23e2569702d442f060000,2015-02-16 20:18:32.317
Direct - Paid Search (brand) - Organic Search,54ca75bc69702d77dd180000,2015-02-03 15:36:01.69
Direct - Paid Search (brand) - Organic Search,54b2a5e669702d2313000000,2015-02-08 20:41:36.122
Direct - Paid Search (brand) - Organic Search,5377ad6e293087a3940007d2,2014-05-19 19:34:35.838
Direct - Paid Search (brand) - Organic Search,53e21c992930875e6b000112,2014-08-26 14:50:16.976
Direct - Paid Search (brand) - Organic Search,542467dbe8b040a78500000c,2014-09-26 19:26:30.665
Direct - Paid Search (brand) - Organic Search,5372588ec991060b83000400,2014-05-14 16:21:13.418
Facebook Ads,55918a5c69702d0b4c000000,2015-07-10 19:51:32.627
Direct - Paid Search (brand) - Organic Search,5602edc669702d147d570000,2015-09-25 19:46:52.839
Direct - Paid Search (brand) - Organic Search,552d9d5c69702d1159020000,2015-04-22 15:30:06.425
Direct - Paid Search (brand) - Organic Search,552b706b69702d23d3000000,2015-04-15 19:06:39.028
Direct - Paid Search (brand) - Organic Search,553d796369702d77cc000000,2015-04-28 22:18:45.076
Direct - Paid Search (brand) - Organic Search,553e689a69702d1199040000,2015-04-27 20:43:41.806
Direct - Paid Search (brand) - Organic Search,567d8bae69702d288b020000,2016-01-05 18:39:47.08
Facebook Ads,5576cbd069702d554d010000,2015-06-22 16:34:10.45
Direct - Paid Search (brand) - Organic Search,55673e0869702d5843060000,2015-06-09 16:47:28.476
Direct - Paid Search (brand) - Organic Search,5584db9769702d1296010000,2015-06-23 20:35:31.794
Direct - Paid Search (brand) - Organic Search,55171a1b69702d7c87030000,2015-04-01 18:15:21.602
Direct - Paid Search (brand) - Organic Search,55d4bc2f69702d4d57110000,2015-08-26 20:31:02.752
Direct - Paid Search (brand) - Organic Search,54e5689569702d7b74000000,2015-05-21 20:11:17.811
Direct - Paid Search (brand) - Organic Search,551d875c69702d72d80e0000,2015-04-06 18:27:16.159
Direct - Paid Search (brand) - Organic Search,55f3252969702d0b114f0000,2015-09-15 18:33:52.888
Direct - Paid Search (brand) - Organic Search,55fd933569702d6565220000,2015-10-02 16:17:48.34
Direct - Paid Search (brand) - Organic Search,55c5eee969702d05b5000000,2015-08-18 16:10:39.407
Direct - Paid Search (brand) - Organic Search,5604a9fa69702d7e8e090000,2015-09-30 16:13:34.183
Direct - Paid Search (brand) - Organic Search,547fc1cc69702d101e010000,2014-12-10 20:57:59.653
Direct - Paid Search (brand) - Organic Search,54388aa4e8b040c429000032,2015-08-05 14:30:05.686
Direct - Paid Search (brand) - Organic Search,5534f71a69702d4fb0000000,2015-04-25 15:57:56.325
Direct - Paid Search (brand) - Organic Search,55c8787969702d3c5c000000,2015-08-18 16:27:11.195
Direct - Paid Search (brand) - Organic Search,5665ec7e69702d2fec3d0300,2015-12-08 18:51:38.438
Direct - Paid Search (brand) - Organic Search,5654991a69702d627c190000,2015-12-03 18:43:23.977
Direct - Paid Search (brand) - Organic Search,55ba9fec69702d3f84010000,2015-08-03 17:27:47.86
Direct - Paid Search (brand) - Organic Search,5501c86769702d16d30c0000,2015-03-22 15:49:55.541
Direct - Paid Search (brand) - Organic Search,556650a869702d5ab0010000,2015-06-04 12:37:06.344
Direct - Paid Search (brand) - Organic Search,55de07c069702d40e4850000,2015-11-06 17:50:37.282
Direct - Paid Search (brand) - Organic Search,55705f1a69702d43d20c0000,2015-06-04 19:37:01.052
Direct - Paid Search (brand) - Organic Search,56322fc769702d73620c0000,2015-10-29 20:10:01.41
Direct - Paid Search (brand) - Organic Search,564e7c9c69702d74b8060000,2015-11-20 22:44:37.306
Direct - Paid Search (brand) - Organic Search,55de670869702d4ad3320000,2015-08-31 17:35:44.729
Direct - Paid Search (brand) - Organic Search,559c5dfd69702d11c0070000,2015-07-20 19:59:56.375
Direct - Paid Search (brand) - Organic Search,560e962969702d1fc5290000,2015-10-12 13:08:49.854
Direct - Paid Search (brand) - Organic Search,55f17fb569702d4165070000,2015-10-02 18:04:46.63
Facebook Ads,559dc44e69702d461d000000,2015-07-19 17:51:58.172
Direct - Paid Search (brand) - Organic Search,560a8a4269702d62250b0000,2015-10-02 14:13:21.129
Direct - Paid Search (brand) - Organic Search,5616d6c969702d68fb210000,2015-10-27 17:53:01.853
Direct - Paid Search (brand) - Organic Search,5654a6bd69702d23dece0000,2015-11-25 15:09:14.722
Facebook Ads,56147a2769702d104e560000,2015-10-28 15:07:21.955
Direct - Paid Search (brand) - Organic Search,5506f65569702d3c68050000,2015-03-23 16:41:03.79
Direct - Paid Search (brand) - Organic Search,55d87f1169702d60ae010000,2015-10-01 20:44:31.257
Direct - Paid Search (brand) - Organic Search,563d81bc69702d21f7020000,2015-11-09 17:04:42.687
Direct - Paid Search (brand) - Organic Search,56302cef69702d5f69000000,2015-10-30 14:45:49.593
Direct - Paid Search (brand) - Organic Search,5686eb1469702d0b7b000000,2016-01-11 21:55:13.274
Direct - Paid Search (brand) - Organic Search,55cec4c969702d4f16010000,2015-08-19 17:59:29.153
Direct - Paid Search (brand) - Organic Search,55f4a53169702d44680b0000,2015-09-21 19:55:15.806
Direct - Paid Search (brand) - Organic Search,5601875269702d52774e0000,2015-09-30 16:31:30.021
Facebook Ads,55fef7c869702d06ed350000,2015-09-25 18:42:08.279
Direct - Paid Search (brand) - Organic Search,55aedebb69702d296e000000,2015-08-17 15:59:28.813
Direct - Paid Search (brand) - Organic Search,555e7ba169702d49a0000000,2015-05-29 16:46:16.552
Direct - Paid Search (brand) - Organic Search,55e7e78069702d32da360000,2015-09-14 19:57:06.652
Direct - Paid Search (brand) - Organic Search,55e57ec869702d49e4050000,2015-09-18 15:13:37.612
Direct - Paid Search (brand) - Organic Search,55aa60d969702d3003060000,2015-07-31 21:09:55.798
Direct - Paid Search (brand) - Organic Search,5590da3969702d7f67140000,2015-07-13 15:56:37.131
Direct - Paid Search (brand) - Organic Search,55faf83669702d641d930000,2015-09-28 19:11:39.056
Direct - Paid Search (brand) - Organic Search,561f298a69702d52790b0000,2015-10-16 16:05:07.084
Direct - Paid Search (brand) - Organic Search,55fabe4e69702d21ae450000,2015-09-23 19:46:21.422
Direct - Paid Search (brand) - Organic Search,5630e62b69702d0453100000,2015-11-09 20:29:13.122
Direct - Paid Search (brand) - Organic Search,561330c569702d3a9b000000,2015-10-06 19:37:22.937
Direct - Paid Search (brand) - Organic Search,568ecdeb69702d4e20540100,2016-01-14 21:55:48.304
Direct - Paid Search (brand) - Organic Search,534086bb0937feb358000058,2014-04-07 17:15:04.95
Direct - Paid Search (brand) - Organic Search,55e7273269702d1096ae0000,2015-09-07 13:55:45.009
Direct - Paid Search (brand) - Organic Search,56052a2069702d6a97030000,2015-09-25 15:16:15.236
Direct - Paid Search (brand) - Organic Search,54b983d569702d65e2090000,2015-01-21 17:21:00.48
Direct - Paid Search (brand) - Organic Search,55adb1ec69702d13c6000000,2015-08-07 18:15:00.067
Direct - Paid Search (brand) - Organic Search,55c6352d69702d0eb3000000,2015-08-17 20:31:18.293
Direct - Paid Search (brand) - Organic Search,5616ddd169702d0550f10000,2015-10-09 17:09:33.076
Direct - Paid Search (brand) - Organic Search,5610067969702d50592e0000,2015-10-06 14:09:42.024
Direct - Paid Search (brand) - Organic Search,55d17e9a69702d263c010000,2015-08-19 17:14:46.532
Facebook Ads,55fdb52b69702d536d2c0000,2015-10-05 15:54:03.607
Direct - Paid Search (brand) - Organic Search,54b2f8da69702d4c3c000000,2015-01-19 21:52:38.91
Direct - Paid Search (brand) - Organic Search,555b641069702d7a0e0b0000,2015-05-21 19:58:56.839
Direct - Paid Search (brand) - Organic Search,5616b1a269702d6254360000,2015-10-15 14:23:24.551
Facebook Ads,5565204369702d6663020000,2015-06-05 15:41:57.842
Direct - Paid Search (brand) - Organic Search,54d3bc0d69702d7ed2020000,2015-02-17 20:05:37.739
Direct - Paid Search (brand) - Organic Search,562704f169702d73a5010000,2015-11-12 16:00:36.858
Direct - Paid Search (brand) - Organic Search,55f069c869702d04ef500000,2015-09-15 15:32:53.08
Direct - Paid Search (brand) - Organic Search,55d6161c69702d434a110000,2015-08-28 17:27:08.374
Direct - Paid Search (brand) - Organic Search,558eb39169702d5467010000,2015-07-17 14:40:08.22
Direct - Paid Search (brand) - Organic Search,54f13d7b69702d150f000000,2015-02-28 20:11:17.848
Direct - Paid Search (brand) - Organic Search,5604e03269702d3135000000,2015-10-05 14:57:12.252
Direct - Paid Search (brand) - Organic Search,54fb33ef69702d76f7010000,2015-03-19 16:34:57.839
Direct - Paid Search (brand) - Organic Search,5511cd8b69702d213e020000,2015-03-26 16:52:46.3
Direct - Paid Search (brand) - Organic Search,566f5f2269702d184e320000,2015-12-15 20:15:57.246
Direct - Paid Search (brand) - Organic Search,563a3ca569702d6b0b3b0000,2015-11-10 13:44:56.158
Direct - Paid Search (brand) - Organic Search,551366f269702d19c2000000,2015-03-28 16:34:57.324
Direct - Paid Search (brand) - Organic Search,55c9263e69702d3a5c010000,2015-08-12 20:49:18.228
Direct - Paid Search (brand) - Organic Search,561081a669702d609a080000,2015-10-05 16:34:57.702
Direct - Paid Search (brand) - Organic Search,54eb5b7e69702d4f25030000,2015-02-25 15:47:40.248
Direct - Paid Search (brand) - Organic Search,55ea09b569702d3bd0250000,2015-09-10 19:34:05.278
Direct - Paid Search (brand) - Organic Search,557af46969702d24d51c0000,2015-06-16 13:01:00.331
Direct - Paid Search (brand) - Organic Search,5534018d69702d0cdf010000,2015-04-22 20:25:36.351
Direct - Paid Search (brand) - Organic Search,5533284969702d3024000000,2015-04-21 18:11:50.328
Direct - Paid Search (brand) - Organic Search,562846ad69702d72b00c0000,2015-11-09 14:30:34.037
Direct - Paid Search (brand) - Organic Search,553138ed69702d7de2020000,2015-05-03 14:21:15.934
Direct - Paid Search (brand) - Organic Search,5630cdec69702d65ab3b0000,2015-11-02 20:40:59.359
Direct - Paid Search (brand) - Organic Search,548f3cf669702d2eb20f0000,2015-01-01 22:49:27.465
Direct - Paid Search (brand) - Organic Search,5639054869702d5ffaf20000,2015-11-23 15:32:51.86
Phone,56ba304c6c021e58d82eee76,2016-04-08 17:09:51.09
Facebook Ads,5627b49b69702d392c3a0000,2015-12-03 22:29:10.42
Direct - Paid Search (brand) - Organic Search,5555fecf69702d28410d0000,2015-05-17 20:52:56.974
Facebook Ads,557dc1b869702d4ee3000000,2015-09-16 14:51:59.115
Direct - Paid Search (brand) - Organic Search,54b591d669702d1f12030000,2015-01-17 18:18:28.046
Direct - Paid Search (brand) - Organic Search,560ab88269702d5ac2550000,2015-10-02 15:26:06.056
Direct - Paid Search (brand) - Organic Search,55655c8269702d7fd6000000,2015-06-02 20:30:23.719
Facebook Ads,54e0055669702d2a3f000000,2015-02-20 19:13:30.442
Direct - Paid Search (brand) - Organic Search,5501347369702d105b000000,2015-03-26 17:40:13.042
Facebook Ads,54f3c3cf69702d01de000000,2015-03-05 19:23:17.776
Direct - Paid Search (brand) - Organic Search,55efb31669702d3673330000,2015-11-03 19:22:51.405
Direct - Paid Search (brand) - Organic Search,55e34f3769702d50aca40000,2015-09-02 16:55:01.61
Direct - Paid Search (brand) - Organic Search,555dac7669702d7d03000000,2015-06-11 13:23:45.272
Direct - Paid Search (brand) - Organic Search,5626cb7769702d11ce2a0000,2015-11-02 20:10:00.781
Direct - Paid Search (brand) - Organic Search,55ea6e1069702d3e02b60000,2015-09-15 16:58:14.623
Direct - Paid Search (brand) - Organic Search,5665fd3a69702d23f38c0400,2015-12-09 22:02:23.852
Direct - Paid Search (brand) - Organic Search,5581d98469702d3c15070000,2015-06-22 19:53:13.224
Direct - Paid Search (brand) - Organic Search,55fdbe1969702d3ce00a0000,2015-09-22 13:48:41.033
Direct - Paid Search (brand) - Organic Search,55d9388969702d2660010000,2015-08-27 21:40:20.091
Direct - Paid Search (brand) - Organic Search,55ba9a4369702d2000030000,2015-08-11 17:08:27.761
undefined,566f881169702d5dab210000,2015-12-23 16:17:21.164
Direct - Paid Search (brand) - Organic Search,562d0d6669702d79b5a20200,2015-10-30 17:23:41.423
Direct - Paid Search (brand) - Organic Search,55ab053a69702d4a36000000,2015-08-03 19:14:52.527
Direct - Paid Search (brand) - Organic Search,564e114869702d5d74980000,2015-11-24 21:24:55.718
Facebook Ads,54cd6ee069702d1abe000000,2015-05-14 17:03:19.339
Direct - Paid Search (brand) - Organic Search,55718bb869702d52cf000000,2015-06-15 13:42:09.908
Direct - Paid Search (brand) - Organic Search,554e08f569702d74e6000000,2015-06-12 17:48:09.289
Direct - Paid Search (brand) - Organic Search,556f801969702d6d5d130000,2015-06-11 20:10:16.059
Direct - Paid Search (brand) - Organic Search,55cf706f69702d55cb000000,2015-08-18 18:44:54.739
Direct - Paid Search (brand) - Organic Search,56614a7169702d486f010000,2016-01-06 23:25:12.34
Facebook Ads,555678cc69702d3202040000,2015-05-25 17:11:49.707
Direct - Paid Search (brand) - Organic Search,5588f49969702d424b000000,2015-07-16 19:53:40.17
Direct - Paid Search (brand) - Organic Search,566b21e469702d4c92c10000,2015-12-14 19:43:35.219
Direct - Paid Search (brand) - Organic Search,5541050269702d0219000000,2015-05-05 15:17:51.786
Direct - Paid Search (brand) - Organic Search,560c504769702d0bd4d10100,2015-10-15 13:26:13.605
Phone,57070be207cabc34809ba75b,2016-04-12 20:00:09.275
Direct - Paid Search (brand) - Organic Search,566ae60569702d12545f0000,2015-12-15 16:00:34.764
Direct - Paid Search (brand) - Organic Search,55ad1f7169702d7dc4020000,2015-08-06 18:27:35.969
Direct - Paid Search (brand) - Organic Search,553bcefa69702d1560050000,2015-05-06 16:07:20.064
Direct - Paid Search (brand) - Organic Search,55f0347269702d69bd160000,2015-09-23 21:26:37.918
Direct - Paid Search (brand) - Organic Search,54effbc769702d0c1d000000,2015-03-04 00:33:14.833
undefined,557dd22e69702d0b81100000,2015-09-17 16:37:40.542
Direct - Paid Search (brand) - Organic Search,55b8e54b69702d10c50f0000,2015-08-07 16:59:47.289
Direct - Paid Search (brand) - Organic Search,55b7e09069702d46b0020000,2015-08-04 22:17:37.062
Direct - Paid Search (brand) - Organic Search,5468c66a69702d496c010000,2014-11-17 17:08:24.663
Direct - Paid Search (brand) - Organic Search,54aa796969702d0d5e000000,2015-01-13 19:20:10.308
Direct - Paid Search (brand) - Organic Search,553957d469702d5349020000,2015-04-27 20:36:31.144
Direct - Paid Search (brand) - Organic Search,55e27ebd69702d23a6480000,2015-09-09 20:26:19.552
Direct - Paid Search (brand) - Organic Search,5616978f69702d28ba4c0000,2015-10-08 21:23:29.704
Direct - Paid Search (brand) - Organic Search,5405d63f888f223a0100032c,2014-09-03 21:55:43.062
Direct - Paid Search (brand) - Organic Search,558c1e2769702d6a60050000,2015-07-14 18:15:21.878
Direct - Paid Search (brand) - Organic Search,557e0df969702d165c030000,2015-06-28 15:20:06.42
Direct - Paid Search (brand) - Organic Search,560bf74d69702d08c75a0000,2015-10-06 16:15:44.922
Direct - Paid Search (brand) - Organic Search,56325fda69702d0f6c200000,2015-10-30 14:47:12.565
"Digital (display, video, native, podcast, twitter)",556e1ef169702d7a0f030000,2015-06-09 14:43:19.388
Direct - Paid Search (brand) - Organic Search,548ca4e569702d391b060000,2015-09-18 14:31:49.509
Direct - Paid Search (brand) - Organic Search,5600794669702d7e39220000,2015-09-28 20:56:13.935
Email - PillPack,557c88ed69702d63a7060000,2015-06-18 22:40:57.295
Direct - Paid Search (brand) - Organic Search,563fdd6469702d515e020000,2015-11-11 21:24:06.088
Direct - Paid Search (brand) - Organic Search,54e9f79569702d2341010000,2015-03-05 15:45:39.909
Direct - Paid Search (brand) - Organic Search,558557e069702d48c1000000,2015-06-29 18:17:42.16
Direct - Paid Search (brand) - Organic Search,55d0b0aa69702d15220b0000,2015-08-19 14:38:46.844
Facebook Ads,55ccba4f69702d5498030000,2015-11-16 22:20:11.562
Direct - Paid Search (brand) - Organic Search,55ecf7c469702d762c0c0000,2015-09-21 21:01:15.239
Direct - Paid Search (brand) - Organic Search,5587175169702d5df6010000,2015-06-30 20:30:29.175
Direct - Paid Search (brand) - Organic Search,559fe58e69702d71410d0000,2015-07-15 17:15:59.525
Direct - Paid Search (brand) - Organic Search,549d767169702d0ac7190000,2015-01-07 14:57:53.0
Direct - Paid Search (brand) - Organic Search,560c355c69702d5579250500,2015-10-05 18:18:06.218
Direct - Paid Search (brand) - Organic Search,546c09e169702d576b000000,2014-11-20 15:11:24.48
Direct - Paid Search (brand) - Organic Search,55d1f9b469702d705d050000,2015-08-21 17:09:42.624
Direct - Paid Search (brand) - Organic Search,560ca1c269702d7f70220100,2015-10-02 14:43:51.885
Email - PillPack,557886e569702d1f0d2c0000,2015-06-22 14:19:37.398
Facebook Ads,55cc2d7869702d4939000000,2015-08-24 20:23:41.103
Direct - Paid Search (brand) - Organic Search,5572092e69702d5bd7090000,2015-06-10 13:02:59.73
Direct - Paid Search (brand) - Organic Search,5457f3dee8b0409856000009,2014-11-07 17:20:27.122
Direct - Paid Search (brand) - Organic Search,557249aa69702d7faa160000,2015-06-16 15:43:31.855
Direct - Paid Search (brand) - Organic Search,55d382a469702d2acd010000,2015-08-24 15:03:01.034
Direct - Paid Search (brand) - Organic Search,5567041869702d292e000000,2015-06-02 20:50:01.751
Direct - Paid Search (brand) - Organic Search,5639010169702d07da3d0000,2015-11-09 19:12:16.775
"Digital (display, video, native, podcast, twitter)",55dd4df669702d61a0020000,2015-09-02 21:53:41.1
Direct - Paid Search (brand) - Organic Search,54b42fbe69702d01ef0c0000,2015-01-19 20:40:01.439
Direct - Paid Search (brand) - Organic Search,558b2b1f69702d4d95030000,2015-12-03 16:54:12.53
Direct - Paid Search (brand) - Organic Search,5650bed069702d21a1260000,2015-12-01 15:38:37.464
Direct - Paid Search (brand) - Organic Search,563ce89b69702d13312b0000,2015-11-06 21:30:48.881
Direct - Paid Search (brand) - Organic Search,55cb409769702d09af0b0000,2015-08-17 14:36:07.169
Direct - Paid Search (brand) - Organic Search,5584844569702d766b050000,2015-07-13 14:41:28.028
Direct - Paid Search (brand) - Organic Search,5658fe3769702d2b1e120000,2015-12-28 19:41:20.252
Direct - Paid Search (brand) - Organic Search,55c8027e69702d3bb3000000,2015-08-24 20:10:10.647
Direct - Paid Search (brand) - Organic Search,5584b45a69702d70ba000000,2015-07-10 14:23:31.514
Email - PillPack,559d330969702d5ecb020000,2015-09-23 15:09:39.111
Direct - Paid Search (brand) - Organic Search,54441971e8b0409f6d00012a,2014-10-27 13:53:01.565
Direct - Paid Search (brand) - Organic Search,5626ffd669702d7cb6120000,2015-10-23 19:38:33.373
